#Created by Handy SDK v2
41510,5
42081,95
42652,5
43224,95
43795,5
44367,95
44938,5
45510,95
46081,5
46652,95
47224,5
47795,95
48367,5
48938,95
49510,5
50081,95
50653,5
51224,95
51795,5
52367,95
52938,5
53510,95
54081,5
54653,95
55224,5
55796,95
56367,5
56938,95
57510,5
58081,95
59796,95
60367,5
60938,95
61510,5
62081,95
62653,5
63224,95
63796,5
64367,95
64939,5
65510,95
66081,5
66653,95
67224,5
67796,95
68367,5
68939,95
69510,5
70082,95
70653,5
71224,95
71796,5
72367,95
72939,5
73510,95
74082,5
74653,95
75225,5
75796,95
76367,5
78082,5
78653,95
79225,5
79796,95
80367,5
80939,95
81510,5
82082,95
82653,5
83225,95
83796,5
84368,95
84939,5
85510,95
86082,5
86653,95
87225,5
87796,95
88368,5
88939,95
89511,5
90082,95
90653,5
91225,95
91796,5
92368,95
92939,5
93511,95
94082,5
94654,95
95225,5
95796,95
96368,5
96939,95
97511,5
98082,95
98654,5
99225,95
99796,5
100368,95
100939,5
101511,95
102082,5
102654,95
103225,5
103797,95
104368,5
104939,95
105511,5
106082,95
106654,5
107225,95
107797,5
108368,95
108940,5
109511,95
110082,5
110654,95
111225,5
111797,95
112368,5
112940,95
114654,95
115225,5
115797,95
116368,5
116940,95
117511,5
118083,95
118654,5
119225,95
119797,5
120368,95
120940,5
121511,95
122083,5
122654,95
123226,5
123797,95
124368,5
124940,95
125511,5
126083,95
126654,5
127226,95
127797,5
128369,95
128940,5
129511,95
130083,5
130654,95
131226,5
131797,95
132369,5
132940,95
133511,5
134083,95
134654,5
135226,95
135797,5
136369,95
136940,5
137512,95
138083,5
138654,95
139226,5
139797,95
140369,5
140940,95
141512,5
142083,95
142655,5
143226,95
143797,5
144369,95
144940,5
145512,95
146083,5
146655,95
147226,5
147798,95
148369,5
148940,95
149512,5
150083,95
150655,5
151226,95
151607,5
151988,95
152368,5
152749,95
153130,5
153511,95
153891,5
154272,95
154653,5
155034,95
155414,5
155795,95
156176,5
156557,95
156937,5
157318,95
157699,5
158079,95
158460,5
158841,95
159222,5
159602,95
159983,5
160364,95
160745,5
161125,95
161506,5
161887,95
162268,5
162648,95
163029,5
163410,95
163791,5
164171,95
164552,5
164933,95
165314,5
165694,95
166075,5
166456,95
166837,5
167217,95
167598,5
167979,95
168359,5
168740,95
168934,95
169509,5
169890,95
170271,5
170652,95
171033,5
171414,95
171795,5
172176,95
172557,5
172938,95
173319,5
173699,95
174080,5
174461,95
174842,5
175223,95
175604,5
175985,95
176366,5
176747,95
177128,5
177508,95
177889,5
178270,95
178651,5
179032,95
179413,5
179794,95
180175,5
180556,95
180937,5
181317,95
181698,5
182079,95
182460,5
182841,95
183222,5
183603,95
183984,5
184365,95
184746,5
185127,95
185507,5
185888,95
186269,5
186650,95
187031,5
187412,95
187793,5
188174,95
188362,95
188930,5
189499,95
190068,5
190637,95
191205,5
191774,95
192343,5
192912,95
198076,95
201480,5
202194,95
202909,5
203195,5
203909,95
204623,5
204909,5
205624,95
206338,5
206624,5
207338,95
208053,5
208338,5
209053,95
209767,5
210053,5
210767,95
211482,5
211768,5
212768,95
213482,95
215197,5
216912,95
218626,5
219341,95
220057,5
220343,5
221058,95
221773,5
222059,5
222775,95
223490,5
223776,5
224491,95
225207,5
225493,5
225921,95
226349,5
226778,95
227206,5
227634,95
228063,5
228491,95
228919,5
229348,95
229776,5
230204,95
230633,5
231061,95
231489,5
231918,95
232346,5
232774,95
233203,5
233631,95
234059,5
234488,95
234916,5
235344,95
235773,5
236201,95
236629,5
237058,95
237486,5
237914,95
238343,5
238771,95
239199,95
239628,5
240057,95
240485,5
240914,95
241343,5
241771,95
242200,5
242629,95
243057,5
243486,95
243915,5
244343,95
244772,5
245201,95
245629,5
246058,95
246487,5
246915,95
247344,5
247773,95
248201,5
248630,95
249059,5
249487,95
249916,5
250345,95
250773,5
251202,95
251631,5
252059,95
252488,5
252916,95
253131,5
253345,95
253559,5
253774,95
253988,5
254202,95
254417,5
254631,95
254845,5
255060,95
255274,5
255488,95
255703,5
255917,95
256131,5
256346,95
256560,5
256774,95
256989,5
257203,95
257417,5
257632,95
257846,5
258060,95
258275,5
258489,95
258703,5
258918,95
259132,5
259346,95
259561,5
259775,95
259989,5
260204,95
260418,5
260632,95
260847,5
261061,95
261275,5
261490,95
261704,5
261918,95
262133,5
262347,95
262561,5
262776,95
262990,5
263204,95
263419,5
263633,95
263847,5
264062,95
264276,5
264490,95
264705,5
264919,95
265133,5
265347,95
265562,5
265776,95
265990,5
266205,95
266419,5
266633,95
266848,5
267062,5
267491,95
267919,5
268348,95
268777,5
269205,95
269634,5
270063,95
270491,5
270920,95
271349,5
271777,95
272206,5
272634,95
273063,5
273492,95
273920,5
274349,95
274778,5
275206,95
275635,5
276064,95
276492,5
276921,95
277350,5
277778,95
278207,5
278636,95
279064,5
279493,95
279634,5
279776,95
279918,5
280059,95
280201,5
280343,95
280485,5
280771,5
281198,95
281626,5
282054,95
282055,95
282484,5
282913,95
283199,5
283342,95
283485,5
283771,5
284199,95
284628,5
284914,95
285057,5
285200,95
285486,95
285915,5
286344,95
286630,5
286773,95
286916,5
287201,5
287629,95
288057,5
288485,95
288913,5
289341,95
289769,5
290197,95
290625,5
291053,95
291481,5
291909,95
292337,5
292765,95
293193,5
293337,95
293482,5
293626,95
293771,5
293915,95
294059,5
294204,95
294487,95
294915,5
295343,95
295771,5
295772,5
296201,95
296629,5
296915,95
297058,5
297201,95
297487,95
297916,5
298345,95
298631,5
298774,95
298917,5
299203,5
299632,95
300061,5
300347,95
300489,5
300632,95
300918,95
301346,5
301774,95
302202,5
302630,95
303058,5
303487,95
303915,5
304343,95
304629,5
304915,95
305201,5
305487,95
305773,5
306059,95
306346,5
307774,5
308203,95
308631,5
309060,95
309489,5
309917,95
310346,5
310775,95
311203,5
311632,95
312061,5
312489,95
312918,5
313347,95
313775,5
314204,95
314633,5
315061,95
315490,5
315919,95
316347,5
316776,95
317205,5
317633,95
318062,5
318491,95
318919,5
319348,95
319776,5
320205,95
321491,95
321920,5
322348,95
322777,5
323206,95
323634,5
324063,95
324492,5
324920,95
325349,5
325778,95
326206,5
326635,95
327064,5
327492,95
327921,5
328350,95
328778,5
329207,5
330064,95
330922,5
331779,95
332636,5
333493,5
335208,95
336923,5
343603,5
344017,95
344431,5
344845,95
345259,5
345673,95
346087,5
346501,95
346915,5
347329,95
347743,5
348157,95
348571,5
348985,95
349399,5
349813,95
350227,5
350641,95
351055,5
351469,95
351883,5
352297,95
352711,5
353125,95
353539,5
353953,95
354367,5
354781,95
355196,5
355610,95
356024,5
356438,95
356852,5
357266,95
357680,5
358094,95
358508,5
358922,95
359336,5
359750,95
360164,5
360578,95
360992,5
361406,95
361820,5
362234,95
362648,5
363062,95
363476,5
363889,95
364301,5
364714,95
365126,5
365539,95
365951,5
